0xeac06820214b75a23038854495a8d07110341e48,206.25
0x5e0effcd942fbab80567a623c25d3e8b795c0f38,179
0x60ae1a2f572c6681d1c52342c5785d4840e29e7f,174.75
0x1f200ba7b67f9618a34e11e3f67907407b7b54b5,114.25
0xc8ef2e76deae8394a632cd8403ce4b0993fd615a,102
0x855f3297d95e05d9257e8a72b58bfce3d6425942,64
0xe7d43779c6a30c59c48f2a5dacb9acac0c0c0ed4,50.25
0xe2876e6f82e946be5be75d6fdc3fc743340a9635,49
0x4368679c4782fcdd52b42fabf9b8dea103170fba,26.5
0xebd09d39dd7a7d661cf84992008030c5cd592a08,19.75
0xe44fc78b68558ba406e22a4059a22b7ebfd62da0,19.25
0x952645c2f3e4cee95eb1342e590619d78679dc43,18.25
0x0b5bfb355f553a267460bb4cb1c768a8d4940687,18
0x43ec5640e18f7384761d8817aa55d38c9a03d855,16.75
0xf7c27d1875e37f23a04adef80bb98aa270a73c6d,15.5
0x16d82705f9bf5b9cc09fc1445d0269afd91b073e,14.75
0x3ccfdd92dbe4a95c756a786d68fa74efdf06c79b,14.25
0x96d24f4a636e47338142b012b2a89f1877f20a69,14.25
0xa0793dcfdc22f953d852c90ebc001db7b247e0a2,14.25
0xae2d4f6ad739a3797f1fe03175fd5034b39098c4,14.25
0xae800b7e4353f0559ccbf2dc8568230fe99336ca,12
0xde350ce2a0f5b9074ec2199bd5587de13af25a07,11.75
0x718622cf96bf6b3cd7060b4a33bef67bb171dc65,8.25
0x918ea40816cf75fa7b987bdecac07327b9a42d3a,7.5
0x9d44e6cd583318e4f350a3106ccbe94e7a6d5f32,7.5
0xda3cfeb537203e63e6e3563d2c0fdd2669527d59,7.5
0xe0006adaab4efb2cc5356fed18b394087af7ab4a,7.5
0x247aa513c50128ed396bba37b23a999e9014ed62,6
0xecbf2d79797c0adfdc790a4d6183422c5d48fa24,6
0x6f06f82a6400c8cd1ff008725e0698b42e5b8ffd,5.75
0x086c6b77caeb11b3a94fdd7b38d01db7c34e1c5f,2.75
0xad68c8fae0a6851ce4b654196a53d325da28c388,2.5
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,1.5
0x90cf723df95d0df3e90d235933467e58519f918d,1.5
0xd7902c4ab091e1fd505726ad97dfd95fe279226e,1.5
0xd8fc4404637bc931cc27b835cbd739c4ae4e660b,1.5
