0x5e0effcd942fbab80567a623c25d3e8b795c0f38,387.6
0x1f200ba7b67f9618a34e11e3f67907407b7b54b5,201.6
0xc8ef2e76deae8394a632cd8403ce4b0993fd615a,184.8
0xd6ca95805412a325430c9406769bbb0cc7b1f9db,142.2
0x855f3297d95e05d9257e8a72b58bfce3d6425942,129.6
0xf1181727cab6b9754321b8fc3f40e99c3dad7925,124.2
0xe7d43779c6a30c59c48f2a5dacb9acac0c0c0ed4,96.6
0xa81606199932d4f9cac41778c52e061a7f153c43,78.6
0xd5ebe7486713b9dc52e3ec74f53b76e7ba9b24bc,43.8
0x4368679c4782fcdd52b42fabf9b8dea103170fba,39.6
0x0ff1c722c62479546755bf1b6ebe9b1d8c5f213b,37.8
0xebd09d39dd7a7d661cf84992008030c5cd592a08,33
0x0b5bfb355f553a267460bb4cb1c768a8d4940687,28.8
0x952645c2f3e4cee95eb1342e590619d78679dc43,26.4
0xcfef99bc050ab98046ef6da31df863dcd858babf,25.8
0x57af013384d969e4a838fdcecf6deee1d56172df,23.4
0x16d82705f9bf5b9cc09fc1445d0269afd91b073e,21
0xc60a2f17867250df53a097f436a35e94d1a2e0c1,21
0x96d24f4a636e47338142b012b2a89f1877f20a69,19.8
0xa0793dcfdc22f953d852c90ebc001db7b247e0a2,19.8
0xae2d4f6ad739a3797f1fe03175fd5034b39098c4,19.8
0xf7c27d1875e37f23a04adef80bb98aa270a73c6d,16.8
0xae800b7e4353f0559ccbf2dc8568230fe99336ca,14.4
0x272ce9cf8f219a35501985bff7662a591a5d701e,13.8
0x340143acb1dab779afd88e0d51c22e3eae963860,13.8
0x3c3eac094694947c02d1251f4517e8c42b48b194,13.8
0xde350ce2a0f5b9074ec2199bd5587de13af25a07,13.8
0x641daa44170d795982a54f05d0fc94c3d6293c51,12.6
0x8c068c842485c419f4c8d2bd182b0b151324ec26,10.8
0x918ea40816cf75fa7b987bdecac07327b9a42d3a,10.8
0x9d44e6cd583318e4f350a3106ccbe94e7a6d5f32,10.8
0xda3cfeb537203e63e6e3563d2c0fdd2669527d59,10.8
0x247aa513c50128ed396bba37b23a999e9014ed62,7.2
0xe594918090b819e098c96c15e096e09eaf5ff06a,7.2
0xecbf2d79797c0adfdc790a4d6183422c5d48fa24,7.2
0x086c6b77caeb11b3a94fdd7b38d01db7c34e1c5f,6.6
0x6f06f82a6400c8cd1ff008725e0698b42e5b8ffd,6.6
0x718622cf96bf6b3cd7060b4a33bef67bb171dc65,6.6
0xad68c8fae0a6851ce4b654196a53d325da28c388,6
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,3.6
0x90cf723df95d0df3e90d235933467e58519f918d,3.6
0x999baf549d6807b2c713ca112d81a0818eb09b80,3.6
0xafe9c16309f1ccac59f2e36ff2732c8466ae0802,3.6
0xc0559e3b5825443abb3c2c2d45d5965038d59e63,3.6
0xd7902c4ab091e1fd505726ad97dfd95fe279226e,3.6
0xd8fc4404637bc931cc27b835cbd739c4ae4e660b,3.6
0x5e193c92546350622bd46916a829ebb53ab3d405,3
0xb2f9b85b8ad7e2ba37c076501b03b842c1409878,3
